ARID2	CTCF	0.999999999996721	0.998965836530021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14885496183206107	0.6851145038167938	0.40018743445801214	11.866515267749033	7.188254219162552	0	0	0	0	0	0	0	0	0	0	0	1
ARID2	RB1	0.999999996960472	0.993990495982633	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.14885496183206107	0.41030534351145037	2.7147535269275077e-05	11.866515267749033	10.51917621577517	0	0	0	0	0	0	0	0	0	0	0	1
ARID2	KDM3A	0.999999905857846	0.983847067971421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14885496183206107	0.0916030534351145	3.262826923204763e-09	11.866515267749033	5.1506086609088095	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	BIRC6	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412213740458015	0.15076335877862596	-0.0	8.783694514798643	6.060098520041698	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	PIK3CA	0.999999999999996	0.999965879623311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.16412213740458015	0.24618320610687022	4.2551471483226286e-06	8.783694514798643	8.699497525698469	0	0	0	0	0	0	0	1	0	0	0	1
ASXL2	UBR5	1.0	0.99998869149261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412213740458015	0.4599236641221374	0.0004751687496626366	8.783694514798643	5.316655549541797	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	NF1	0.999999999999999	0.999977308311965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412213740458015	0.3282442748091603	3.0228952081994846e-09	8.783694514798643	6.120080467892345	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	BRAF	0.999999999977592	0.998677922518982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.16412213740458015	0.25572519083969464	3.524398462152134e-05	8.783694514798643	3.4847837016530736	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	PBRM1	0.999999999999996	0.99997730753957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412213740458015	0.2919847328244275	2.1040595687061457e-08	8.783694514798643	8.809646604163943	0	0	0	0	0	0	0	0	0	0	0	1
ASXL2	GPS2	-0.999999995591411	0.999456136202412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16412213740458015	0.5534351145038168	2.421500473081668e-07	8.783694514798643	6.515498342867393	0	0	0	0	0	0	0	0	0	0	0	1
CTNNA1	CDH1	0.999993775278705	0.866552545400417	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2862595419847328	0.7061068702290076	1.2310226547987435	14.05153551548812	6.7415621381944675	0	0	0	0	0	0	0	0	0	0	0	1
ERBB3	ERBB2	0.999999614354515	0.962413747004926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.18129770992366412	0.37404580152671757	6.8989162538198366e-09	13.397940854990422	7.315814900018318	0	0	0	1	0	0	0	0	0	0	0	1
ERBB3	ARID1A	0.999999902068399	0.96330134278369	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18129770992366412	0.2958015267175573	1.3111092668203056e-11	13.397940854990422	7.942598593151656	0	0	0	0	0	0	0	0	0	0	0	1
